ts_iso,tMono_s,kind,accLong_ms2,accLat_ms2,accVert_ms2,lat,lng,speed_ms,gpsAcc_m
2026-05-01T19:10:09.396Z,9549.992309,imu,-0.214420,-1.004890,2.912733,,,,
2026-05-01T19:10:09.406Z,9550.002253,imu,0.011204,-0.934772,3.137108,,,,
2026-05-01T19:10:09.416Z,9550.012354,imu,0.153834,-0.793428,3.309077,,,,
2026-05-01T19:10:09.425Z,9550.022193,imu,0.214760,-0.700780,3.380250,,,,
2026-05-01T19:10:09.435Z,9550.032166,imu,0.182235,-0.641556,3.448009,,,,
2026-05-01T19:10:09.445Z,9550.042155,imu,0.080513,-0.628480,3.463005,,,,
2026-05-01T19:10:09.455Z,9550.052098,imu,-0.068174,-0.686339,3.277961,,,,
2026-05-01T19:10:09.465Z,9550.062018,imu,-0.245604,-0.766258,2.857529,,,,
2026-05-01T19:10:09.475Z,9550.071962,imu,-0.380733,-0.953120,2.170828,,,,
2026-05-01T19:10:09.485Z,9550.081863,imu,-0.437242,-1.146186,1.383679,,,,
2026-05-01T19:10:09.495Z,9550.091854,imu,-0.525587,-1.227969,0.760689,,,,
2026-05-01T19:10:09.505Z,9550.101639,imu,-0.743995,-1.250357,0.202931,,,,
2026-05-01T19:10:09.515Z,9550.111662,imu,-1.039194,-1.255545,-0.180342,,,,
2026-05-01T19:10:09.525Z,9550.121458,imu,-1.261976,-1.224409,-0.576242,,,,
2026-05-01T19:10:09.535Z,9550.131585,imu,-1.461044,-1.246578,-0.775674,,,,
2026-05-01T19:10:09.545Z,9550.141502,imu,-1.509850,-1.314707,-0.904915,,,,
2026-05-01T19:10:09.555Z,9550.151469,imu,-1.372931,-1.319029,-1.112791,,,,
2026-05-01T19:10:09.565Z,9550.161406,imu,-1.202540,-1.274949,-1.404987,,,,
2026-05-01T19:10:09.575Z,9550.171419,imu,-1.021628,-1.323551,-1.790954,,,,
2026-05-01T19:10:09.585Z,9550.181322,imu,-0.863603,-1.431133,-2.132772,,,,
2026-05-01T19:10:09.595Z,9550.191287,imu,-0.718002,-1.490580,-2.487283,,,,
2026-05-01T19:10:09.604Z,9550.201212,imu,-0.648270,-1.253364,-2.780403,,,,
2026-05-01T19:10:09.614Z,9550.211221,imu,-0.584060,-0.702238,-2.697342,,,,
2026-05-01T19:10:09.624Z,9550.221096,imu,-0.455079,0.065561,-2.052444,,,,
2026-05-01T19:10:09.634Z,9550.231102,imu,-0.268953,0.384660,-0.989143,,,,
2026-05-01T19:10:09.644Z,9550.241007,imu,-0.229952,0.164511,-0.329412,,,,
2026-05-01T19:10:09.654Z,9550.251004,imu,-0.494625,0.030851,-0.161811,,,,
2026-05-01T19:10:09.664Z,9550.260981,imu,-0.683319,0.122929,-0.414023,,,,
2026-05-01T19:10:09.674Z,9550.271095,imu,-0.699424,0.072302,-1.108791,,,,
2026-05-01T19:10:09.684Z,9550.280816,imu,-0.686606,-0.085250,-2.081138,,,,
2026-05-01T19:10:09.694Z,9550.290793,imu,-0.741884,-0.180122,-3.132604,,,,
2026-05-01T19:10:09.704Z,9550.300710,imu,-0.850592,-0.272426,-3.773186,,,,
2026-05-01T19:10:09.714Z,9550.310838,imu,-0.885145,-0.314846,-3.974974,,,,
2026-05-01T19:10:09.724Z,9550.320506,imu,-0.803735,0.043632,-3.669980,,,,
2026-05-01T19:10:09.734Z,9550.330594,imu,-0.603826,0.483612,-2.879458,,,,
2026-05-01T19:10:09.744Z,9550.340495,imu,-0.340342,0.784526,-1.783064,,,,
2026-05-01T19:10:09.754Z,9550.350472,imu,-0.009116,1.019626,-0.749902,,,,
2026-05-01T19:10:09.764Z,9550.360583,imu,0.325018,1.285926,-0.124130,,,,
2026-05-01T19:10:09.774Z,9550.370296,imu,0.568906,1.446943,0.165859,,,,
2026-05-01T19:10:09.784Z,9550.380253,imu,0.643859,1.423828,0.056372,,,,
2026-05-01T19:10:09.794Z,9550.390298,imu,0.594003,1.309962,-0.290753,,,,
2026-05-01T19:10:09.803Z,9550.400181,imu,0.499226,1.228214,-0.627096,,,,
2026-05-01T19:10:09.813Z,9550.410232,imu,0.398228,1.156893,-0.885283,,,,
2026-05-01T19:10:09.823Z,9550.420168,imu,0.339249,0.999438,-0.806080,,,,
2026-05-01T19:10:09.833Z,9550.430085,imu,0.331174,0.842018,-0.460160,,,,
2026-05-01T19:10:09.843Z,9550.439956,imu,0.355306,0.753933,0.032095,,,,
2026-05-01T19:10:09.853Z,9550.449960,imu,0.477849,0.735016,0.487718,,,,
2026-05-01T19:10:09.863Z,9550.460043,imu,0.539130,0.831823,1.017970,,,,
2026-05-01T19:10:09.873Z,9550.469890,imu,0.542965,0.869099,1.808417,,,,
2026-05-01T19:10:09.883Z,9550.479764,imu,0.534866,0.834269,2.575636,,,,
2026-05-01T19:10:09.893Z,9550.489935,imu,0.519903,0.786495,3.234157,,,,
2026-05-01T19:10:09.903Z,9550.499668,imu,0.531545,0.764197,3.594782,,,,
2026-05-01T19:10:09.913Z,9550.509650,imu,0.443205,0.686372,3.696566,,,,
2026-05-01T19:10:09.923Z,9550.519818,imu,0.239853,0.548390,3.564296,,,,
2026-05-01T19:10:09.933Z,9550.529556,imu,-0.050680,0.373725,3.233480,,,,
2026-05-01T19:10:09.943Z,9550.539447,imu,-0.407807,0.194496,2.690129,,,,
2026-05-01T19:10:09.953Z,9550.549630,imu,-0.678950,0.045167,2.139055,,,,
2026-05-01T19:10:09.963Z,9550.559382,imu,-0.851612,-0.088797,1.728936,,,,
2026-05-01T19:10:09.973Z,9550.569295,imu,-0.987749,-0.211950,1.503871,,,,
2026-05-01T19:10:09.983Z,9550.579446,imu,-1.111065,-0.256686,1.416436,,,,
2026-05-01T19:10:09.992Z,9550.589178,imu,-1.066005,-0.192495,1.495709,,,,
2026-05-01T19:10:10.002Z,9550.599153,imu,-0.804374,-0.092687,1.648913,,,,
2026-05-01T19:10:10.013Z,9550.609252,imu,-0.459317,-0.092948,1.777830,,,,
2026-05-01T19:10:10.022Z,9550.619062,imu,-0.125617,-0.108921,1.920364,,,,
2026-05-01T19:10:10.032Z,9550.629081,imu,0.162609,-0.168147,2.008766,,,,
2026-05-01T19:10:10.042Z,9550.639169,imu,0.312487,-0.233779,1.901390,,,,
2026-05-01T19:10:10.053Z,9550.649615,imu,0.256313,-0.187073,1.700243,,,,
2026-05-01T19:10:10.062Z,9550.658799,imu,0.126189,-0.026858,1.518824,,,,
2026-05-01T19:10:10.072Z,9550.668779,imu,0.016641,0.123950,1.233072,,,,
2026-05-01T19:10:10.082Z,9550.678700,imu,-0.102290,0.272067,0.828161,,,,
2026-05-01T19:10:10.092Z,9550.688499,imu,-0.111806,0.489302,0.253101,,,,
2026-05-01T19:10:10.094Z,9550.690498,gps,,,,-15.745839,-47.850072,1.340389,2.458091
2026-05-01T19:10:10.102Z,9550.698849,imu,0.143257,0.656652,-0.532361,,,,
2026-05-01T19:10:10.112Z,9550.708619,imu,0.452996,0.716330,-1.430801,,,,
2026-05-01T19:10:10.122Z,9550.718554,imu,0.565071,0.686949,-2.278759,,,,
2026-05-01T19:10:10.132Z,9550.728789,imu,0.579950,0.516242,-2.779150,,,,
2026-05-01T19:10:10.142Z,9550.738473,imu,0.633515,0.266656,-2.955550,,,,
2026-05-01T19:10:10.152Z,9550.748415,imu,0.545800,0.126343,-2.870415,,,,
2026-05-01T19:10:10.162Z,9550.758515,imu,0.217816,0.233186,-2.444815,,,,
2026-05-01T19:10:10.172Z,9550.768339,imu,-0.046364,0.341369,-1.670653,,,,
2026-05-01T19:10:10.182Z,9550.778344,imu,-0.121763,0.381961,-0.802222,,,,
2026-05-01T19:10:10.191Z,9550.788236,imu,-0.142690,0.344702,-0.050933,,,,
2026-05-01T19:10:10.201Z,9550.797997,imu,-0.217004,0.169363,0.412474,,,,
2026-05-01T19:10:10.211Z,9550.808062,imu,-0.445590,0.015545,0.399939,,,,
2026-05-01T19:10:10.221Z,9550.818169,imu,-0.727110,-0.182644,0.035364,,,,
2026-05-01T19:10:10.231Z,9550.827996,imu,-0.951179,-0.541100,-0.671093,,,,
2026-05-01T19:10:10.241Z,9550.837799,imu,-1.147408,-0.917710,-1.579524,,,,
2026-05-01T19:10:10.251Z,9550.848054,imu,-1.318559,-1.014381,-2.550323,,,,
2026-05-01T19:10:10.261Z,9550.857841,imu,-1.363003,-0.808256,-3.339288,,,,
2026-05-01T19:10:10.271Z,9550.867620,imu,-1.233412,-0.517830,-3.607613,,,,
2026-05-01T19:10:10.281Z,9550.877943,imu,-0.926014,-0.198031,-3.249230,,,,
2026-05-01T19:10:10.293Z,9550.889477,imu,-0.515396,0.244912,-2.600379,,,,
2026-05-01T19:10:10.301Z,9550.897553,imu,-0.094981,0.689475,-2.001903,,,,
2026-05-01T19:10:10.311Z,9550.907743,imu,0.307671,1.026380,-1.485355,,,,
2026-05-01T19:10:10.321Z,9550.917481,imu,0.563868,1.332604,-1.158484,,,,
2026-05-01T19:10:10.331Z,9550.927457,imu,0.530848,1.532311,-0.893440,,,,
2026-05-01T19:10:10.341Z,9550.938121,imu,0.325765,1.527280,-0.551848,,,,
2026-05-01T19:10:10.351Z,9550.947355,imu,0.002033,1.341505,-0.191558,,,,
2026-05-01T19:10:10.361Z,9550.957259,imu,-0.393106,1.180845,0.116492,,,,
2026-05-01T19:10:10.371Z,9550.967473,imu,-0.762378,0.968863,0.495935,,,,
2026-05-01T19:10:10.381Z,9550.977299,imu,-1.067089,0.716138,0.903320,,,,
2026-05-01T19:10:10.390Z,9550.987186,imu,-1.185408,0.454138,1.238590,,,,
2026-05-01T19:10:10.401Z,9550.997245,imu,-1.092573,0.301724,1.367224,,,,
2026-05-01T19:10:10.410Z,9551.007034,imu,-0.831419,0.297238,1.305919,,,,
2026-05-01T19:10:10.420Z,9551.016979,imu,-0.461318,0.351503,1.300147,,,,
2026-05-01T19:10:10.431Z,9551.027295,imu,-0.079336,0.370875,1.359237,,,,
2026-05-01T19:10:10.440Z,9551.036942,imu,0.269292,0.333030,1.533552,,,,
2026-05-01T19:10:10.450Z,9551.046918,imu,0.512511,0.238199,1.702517,,,,
2026-05-01T19:10:10.460Z,9551.056941,imu,0.564427,0.149749,1.911835,,,,
2026-05-01T19:10:10.470Z,9551.066703,imu,0.449814,0.005087,2.251748,,,,
2026-05-01T19:10:10.480Z,9551.076649,imu,0.271636,-0.187244,2.622680,,,,
2026-05-01T19:10:10.490Z,9551.086834,imu,0.108010,-0.329318,2.965711,,,,
2026-05-01T19:10:10.500Z,9551.096562,imu,0.053459,-0.434879,3.203736,,,,
2026-05-01T19:10:10.510Z,9551.106365,imu,0.133179,-0.485463,3.342429,,,,
2026-05-01T19:10:10.520Z,9551.116498,imu,0.268010,-0.440101,3.403422,,,,
2026-05-01T19:10:10.529Z,9551.126234,imu,0.387028,-0.378978,3.404743,,,,
2026-05-01T19:10:10.540Z,9551.136364,imu,0.395925,-0.349131,3.252968,,,,
2026-05-01T19:10:10.550Z,9551.146401,imu,0.352555,-0.349435,3.007929,,,,
2026-05-01T19:10:10.559Z,9551.156231,imu,0.249260,-0.451877,2.746052,,,,
2026-05-01T19:10:10.569Z,9551.166070,imu,0.136307,-0.592415,2.542131,,,,
2026-05-01T19:10:10.580Z,9551.176313,imu,-0.025335,-0.761708,2.208520,,,,
2026-05-01T19:10:10.589Z,9551.185960,imu,-0.224970,-0.927732,1.792073,,,,
2026-05-01T19:10:10.599Z,9551.196232,imu,-0.454673,-0.999241,1.319786,,,,
2026-05-01T19:10:10.609Z,9551.205835,imu,-0.652815,-0.930873,0.883643,,,,
2026-05-01T19:10:10.619Z,9551.215933,imu,-0.851080,-0.817976,0.506040,,,,
2026-05-01T19:10:10.629Z,9551.225753,imu,-0.960784,-0.736984,0.162782,,,,
2026-05-01T19:10:10.639Z,9551.235837,imu,-1.035073,-0.735020,-0.183383,,,,
2026-05-01T19:10:10.649Z,9551.245813,imu,-0.986597,-0.758845,-0.577391,,,,
2026-05-01T19:10:10.659Z,9551.255715,imu,-0.891074,-0.733934,-1.224369,,,,
2026-05-01T19:10:10.669Z,9551.265766,imu,-0.728268,-0.698115,-1.872766,,,,
2026-05-01T19:10:10.679Z,9551.275609,imu,-0.403453,-0.695307,-2.445590,,,,
2026-05-01T19:10:10.689Z,9551.285751,imu,-0.040935,-0.766686,-2.858790,,,,
2026-05-01T19:10:10.699Z,9551.295545,imu,0.291493,-0.850882,-3.057351,,,,
2026-05-01T19:10:10.709Z,9551.305770,imu,0.578766,-0.816892,-3.006980,,,,
2026-05-01T19:10:10.719Z,9551.315387,imu,0.749525,-0.382560,-2.596197,,,,
2026-05-01T19:10:10.729Z,9551.325728,imu,0.656310,0.272001,-1.904579,,,,
2026-05-01T19:10:10.739Z,9551.335300,imu,0.473503,0.597973,-1.106298,,,,
2026-05-01T19:10:10.749Z,9551.345776,imu,0.334971,0.512939,-0.568170,,,,
2026-05-01T19:10:10.758Z,9551.355182,imu,0.045749,0.462554,-0.577746,,,,
2026-05-01T19:10:10.769Z,9551.365613,imu,-0.348418,0.459593,-1.006560,,,,
2026-05-01T19:10:10.778Z,9551.375093,imu,-0.509249,0.274850,-1.436420,,,,
2026-05-01T19:10:10.789Z,9551.385536,imu,-0.305611,0.013940,-2.068171,,,,
2026-05-01T19:10:10.798Z,9551.395000,imu,0.052062,-0.107644,-2.915717,,,,
2026-05-01T19:10:10.809Z,9551.405469,imu,0.287360,-0.081227,-3.710210,,,,
2026-05-01T19:10:10.818Z,9551.415007,imu,0.535091,-0.032841,-4.046184,,,,
2026-05-01T19:10:10.829Z,9551.425310,imu,0.880801,0.081006,-3.760619,,,,
2026-05-01T19:10:10.838Z,9551.434942,imu,1.140568,0.361403,-3.134969,,,,
2026-05-01T19:10:10.849Z,9551.445275,imu,1.215089,0.654077,-2.239478,,,,
2026-05-01T19:10:10.858Z,9551.454585,imu,1.194169,0.699288,-1.118789,,,,
2026-05-01T19:10:10.868Z,9551.464916,imu,1.180743,0.603889,-0.316804,,,,
2026-05-01T19:10:10.878Z,9551.474450,imu,1.189109,0.571482,-0.116581,,,,
2026-05-01T19:10:10.888Z,9551.484904,imu,1.030422,0.516291,-0.392688,,,,
2026-05-01T19:10:10.898Z,9551.494539,imu,0.662245,0.317039,-0.713942,,,,
2026-05-01T19:10:10.908Z,9551.504804,imu,0.338846,0.198068,-1.052689,,,,
2026-05-01T19:10:10.918Z,9551.514410,imu,0.130276,0.164170,-1.298656,,,,
2026-05-01T19:10:10.928Z,9551.524689,imu,0.032401,0.147001,-1.292532,,,,
2026-05-01T19:10:10.938Z,9551.534263,imu,0.050240,0.126227,-0.971242,,,,
2026-05-01T19:10:10.947Z,9551.544225,imu,0.138920,0.164907,-0.322315,,,,
2026-05-01T19:10:10.958Z,9551.554809,imu,0.246644,0.300377,0.628096,,,,
2026-05-01T19:10:10.967Z,9551.564187,imu,0.399076,0.452876,1.685742,,,,
2026-05-01T19:10:10.977Z,9551.574092,imu,0.502409,0.558273,2.530089,,,,
2026-05-01T19:10:10.987Z,9551.584021,imu,0.516409,0.704046,3.077909,,,,
2026-05-01T19:10:10.997Z,9551.593929,imu,0.463878,0.795164,3.495457,,,,
2026-05-01T19:10:11.007Z,9551.603787,imu,0.322149,0.809907,3.799165,,,,
2026-05-01T19:10:11.017Z,9551.613789,imu,0.162584,0.739633,3.817275,,,,
2026-05-01T19:10:11.027Z,9551.623800,imu,-0.031889,0.609045,3.734397,,,,
2026-05-01T19:10:11.037Z,9551.633744,imu,-0.212562,0.386422,3.511245,,,,
2026-05-01T19:10:11.048Z,9551.644642,imu,-0.383858,0.175899,3.136825,,,,
2026-05-01T19:10:11.058Z,9551.654421,imu,-0.553683,0.031685,2.755665,,,,
2026-05-01T19:10:11.067Z,9551.663422,imu,-0.638903,-0.095171,2.401403,,,,
2026-05-01T19:10:11.077Z,9551.673689,gps,,,,-15.745829,-47.850073,1.247583,2.308230
2026-05-01T19:10:11.077Z,9551.673708,imu,-0.663584,-0.217551,2.130711,,,,
2026-05-01T19:10:11.087Z,9551.683429,imu,-0.601377,-0.339946,1.923499,,,,
2026-05-01T19:10:11.097Z,9551.693314,imu,-0.500104,-0.410581,1.730133,,,,
2026-05-01T19:10:11.107Z,9551.703375,imu,-0.437313,-0.443307,1.484077,,,,
2026-05-01T19:10:11.117Z,9551.713279,imu,-0.354287,-0.509067,1.371248,,,,
2026-05-01T19:10:11.126Z,9551.723218,imu,-0.241030,-0.567277,1.261978,,,,
2026-05-01T19:10:11.136Z,9551.733220,imu,-0.142533,-0.621973,0.946629,,,,
2026-05-01T19:10:11.146Z,9551.743191,imu,-0.082085,-0.642933,0.508632,,,,
2026-05-01T19:10:11.156Z,9551.753172,imu,-0.043661,-0.589686,0.100905,,,,
2026-05-01T19:10:11.166Z,9551.763044,imu,-0.033888,-0.523421,-0.283402,,,,
2026-05-01T19:10:11.176Z,9551.773029,imu,-0.006128,-0.422463,-0.601288,,,,
2026-05-01T19:10:11.186Z,9551.783063,imu,0.024060,-0.249222,-0.832376,,,,
2026-05-01T19:10:11.196Z,9551.792863,imu,0.030948,-0.050599,-1.056412,,,,
2026-05-01T19:10:11.206Z,9551.802952,imu,0.056543,0.125305,-1.307831,,,,
2026-05-01T19:10:11.216Z,9551.812830,imu,0.041373,0.203859,-1.757344,,,,
2026-05-01T19:10:11.226Z,9551.822781,imu,-0.019705,0.266728,-2.304585,,,,
2026-05-01T19:10:11.236Z,9551.832707,imu,-0.060630,0.308376,-2.740216,,,,
2026-05-01T19:10:11.246Z,9551.842799,imu,-0.139357,0.215284,-3.019430,,,,
2026-05-01T19:10:11.256Z,9551.852577,imu,-0.191870,0.080475,-2.933657,,,,
2026-05-01T19:10:11.266Z,9551.862677,imu,-0.276841,-0.043847,-2.611187,,,,
2026-05-01T19:10:11.276Z,9551.872647,imu,-0.399861,-0.162109,-2.185001,,,,
2026-05-01T19:10:11.286Z,9551.882477,imu,-0.368493,-0.065464,-1.585939,,,,
2026-05-01T19:10:11.296Z,9551.892395,imu,-0.134757,-0.001141,-0.984058,,,,
2026-05-01T19:10:11.306Z,9551.902535,imu,0.041813,-0.064678,-0.556693,,,,
2026-05-01T19:10:11.316Z,9551.912311,imu,0.114830,0.048208,-0.235156,,,,
2026-05-01T19:10:11.325Z,9551.922226,imu,0.212672,0.178996,-0.018589,,,,
2026-05-01T19:10:11.336Z,9551.932383,imu,0.371809,0.127819,0.030226,,,,
2026-05-01T19:10:11.345Z,9551.942146,imu,0.548467,0.001219,-0.311173,,,,
2026-05-01T19:10:11.355Z,9551.951909,imu,0.698067,0.036093,-1.058789,,,,
2026-05-01T19:10:11.365Z,9551.962217,imu,0.818281,0.065945,-1.948659,,,,
2026-05-01T19:10:11.375Z,9551.971949,imu,0.685966,0.089313,-2.711928,,,,
2026-05-01T19:10:11.385Z,9551.981943,imu,0.367538,0.099810,-3.110332,,,,
2026-05-01T19:10:11.395Z,9551.992043,imu,0.167205,0.047692,-3.219656,,,,
2026-05-01T19:10:11.405Z,9552.001865,imu,0.115477,0.100865,-3.031064,,,,
2026-05-01T19:10:11.415Z,9552.011763,imu,0.143188,0.304064,-2.518917,,,,
2026-05-01T19:10:11.425Z,9552.021897,imu,0.202554,0.462610,-1.717015,,,,
2026-05-01T19:10:11.435Z,9552.031677,imu,0.237979,0.557325,-0.823379,,,,
2026-05-01T19:10:11.445Z,9552.041664,imu,0.249534,0.613088,-0.049863,,,,
2026-05-01T19:10:11.455Z,9552.051815,imu,0.233759,0.683988,0.583155,,,,
2026-05-01T19:10:11.465Z,9552.061546,imu,0.154713,0.677443,1.034420,,,,
2026-05-01T19:10:11.475Z,9552.071558,imu,-0.023052,0.590340,1.230359,,,,
2026-05-01T19:10:11.485Z,9552.081667,imu,-0.296644,0.463835,1.269113,,,,
2026-05-01T19:10:11.495Z,9552.091369,imu,-0.543332,0.321043,1.257699,,,,
2026-05-01T19:10:11.505Z,9552.101539,imu,-0.703719,0.170172,1.221966,,,,
2026-05-01T19:10:11.515Z,9552.111663,imu,-0.737244,0.124335,1.164452,,,,
2026-05-01T19:10:11.524Z,9552.121211,imu,-0.630545,0.207887,1.190321,,,,
2026-05-01T19:10:11.534Z,9552.131084,imu,-0.488232,0.323915,1.354308,,,,
2026-05-01T19:10:11.544Z,9552.141166,imu,-0.348273,0.369221,1.712638,,,,
2026-05-01T19:10:11.554Z,9552.151053,imu,-0.190471,0.369475,2.161260,,,,
2026-05-01T19:10:11.564Z,9552.161015,imu,-0.003139,0.348792,2.627881,,,,
2026-05-01T19:10:11.575Z,9552.171350,imu,0.086273,0.269693,3.002935,,,,
2026-05-01T19:10:11.584Z,9552.180898,imu,0.105391,0.161909,3.306145,,,,
2026-05-01T19:10:11.594Z,9552.190795,imu,0.113692,0.054297,3.472480,,,,
2026-05-01T19:10:11.604Z,9552.200988,imu,0.024327,-0.043765,3.553274,,,,
2026-05-01T19:10:11.614Z,9552.210823,imu,-0.182184,-0.171516,3.544448,,,,
2026-05-01T19:10:11.624Z,9552.221176,imu,-0.429959,-0.301305,3.499524,,,,
2026-05-01T19:10:11.634Z,9552.230774,imu,-0.551852,-0.358857,3.404300,,,,
2026-05-01T19:10:11.644Z,9552.240491,imu,-0.500678,-0.383048,3.275522,,,,
2026-05-01T19:10:11.654Z,9552.250570,imu,-0.384496,-0.432972,3.177934,,,,
2026-05-01T19:10:11.664Z,9552.260714,imu,-0.200217,-0.435896,3.100013,,,,
2026-05-01T19:10:11.674Z,9552.270526,imu,-0.018550,-0.472046,2.976074,,,,
2026-05-01T19:10:11.684Z,9552.280385,imu,0.183158,-0.537566,2.797821,,,,
2026-05-01T19:10:11.694Z,9552.290504,imu,0.427016,-0.578538,2.584143,,,,
2026-05-01T19:10:11.704Z,9552.300270,imu,0.570621,-0.601534,2.297948,,,,
2026-05-01T19:10:11.713Z,9552.310158,imu,0.597701,-0.602971,1.999006,,,,
2026-05-01T19:10:11.724Z,9552.320441,imu,0.497957,-0.574478,1.663183,,,,
2026-05-01T19:10:11.733Z,9552.330110,imu,0.250578,-0.529621,1.322024,,,,
2026-05-01T19:10:11.743Z,9552.340075,imu,-0.102910,-0.490163,0.982712,,,,
2026-05-01T19:10:11.753Z,9552.350162,imu,-0.463148,-0.585653,0.551376,,,,
2026-05-01T19:10:11.763Z,9552.359981,imu,-0.728338,-0.823465,-0.012335,,,,
2026-05-01T19:10:11.773Z,9552.369953,imu,-0.813732,-1.022818,-0.723210,,,,
2026-05-01T19:10:11.783Z,9552.379877,imu,-0.731972,-1.150882,-1.607907,,,,
2026-05-01T19:10:11.793Z,9552.389815,imu,-0.579328,-1.284889,-2.489696,,,,
2026-05-01T19:10:11.803Z,9552.399754,imu,-0.402311,-1.447157,-3.197788,,,,
2026-05-01T19:10:11.813Z,9552.409666,imu,-0.313537,-1.548399,-3.710482,,,,
2026-05-01T19:10:11.823Z,9552.419715,imu,-0.256101,-1.506433,-3.891685,,,,
2026-05-01T19:10:11.833Z,9552.429679,imu,-0.218491,-1.148390,-3.542021,,,,
2026-05-01T19:10:11.843Z,9552.439564,imu,-0.154022,-0.617128,-2.580700,,,,
2026-05-01T19:10:11.853Z,9552.449498,imu,0.123633,-0.282459,-1.473763,,,,
2026-05-01T19:10:11.863Z,9552.459425,imu,0.303064,-0.198176,-0.779725,,,,
2026-05-01T19:10:11.873Z,9552.469245,imu,0.264548,-0.135365,-0.368491,,,,
2026-05-01T19:10:11.883Z,9552.479364,imu,0.325044,0.038093,-0.275182,,,,
2026-05-01T19:10:11.893Z,9552.489262,imu,0.431895,0.099519,-0.546040,,,,
2026-05-01T19:10:11.903Z,9552.499281,imu,0.407532,-0.130025,-1.289812,,,,
2026-05-01T19:10:11.912Z,9552.509163,imu,0.208516,-0.315952,-2.501316,,,,
2026-05-01T19:10:11.922Z,9552.519226,imu,0.072654,-0.245715,-3.677139,,,,
2026-05-01T19:10:11.932Z,9552.529179,imu,0.113794,-0.200779,-4.418556,,,,
2026-05-01T19:10:11.942Z,9552.539064,imu,0.242605,-0.083839,-4.493525,,,,
2026-05-01T19:10:11.952Z,9552.548961,imu,0.467802,0.290557,-4.051535,,,,
2026-05-01T19:10:11.962Z,9552.558940,imu,0.802317,0.623209,-3.146640,,,,
2026-05-01T19:10:11.972Z,9552.568856,imu,1.024117,0.765549,-2.046800,,,,
2026-05-01T19:10:11.982Z,9552.578931,imu,1.112094,0.789680,-1.160772,,,,
2026-05-01T19:10:11.992Z,9552.588747,imu,1.070804,0.795238,-0.611383,,,,
2026-05-01T19:10:12.002Z,9552.598685,imu,0.990858,0.766652,-0.333171,,,,
2026-05-01T19:10:12.012Z,9552.608640,imu,0.850037,0.739948,-0.317216,,,,
2026-05-01T19:10:12.022Z,9552.618623,imu,0.671920,0.729911,-0.284500,,,,
2026-05-01T19:10:12.032Z,9552.628540,imu,0.501788,0.680334,-0.278789,,,,
2026-05-01T19:10:12.042Z,9552.638819,imu,0.339535,0.613974,-0.162060,,,,
2026-05-01T19:10:12.052Z,9552.648639,imu,0.197480,0.517131,0.052957,,,,
2026-05-01T19:10:12.062Z,9552.658415,imu,0.133912,0.437798,0.339242,,,,
2026-05-01T19:10:12.072Z,9552.668310,imu,0.105790,0.450323,0.662036,,,,
2026-05-01T19:10:12.078Z,9552.675164,gps,,,,-15.745818,-47.850073,1.247583,2.557224
2026-05-01T19:10:12.082Z,9552.678535,imu,0.084148,0.482388,1.027161,,,,
2026-05-01T19:10:12.091Z,9552.688174,imu,0.131261,0.524316,1.476495,,,,
2026-05-01T19:10:12.101Z,9552.698148,imu,0.216471,0.592959,1.894412,,,,
2026-05-01T19:10:12.111Z,9552.708059,imu,0.255306,0.620149,2.161243,,,,
2026-05-01T19:10:12.121Z,9552.718032,imu,0.268006,0.578500,2.404525,,,,
2026-05-01T19:10:12.131Z,9552.728085,imu,0.218785,0.466883,2.596833,,,,
2026-05-01T19:10:12.141Z,9552.737969,imu,0.053954,0.331334,2.766087,,,,
2026-05-01T19:10:12.151Z,9552.747956,imu,-0.130032,0.213190,2.967675,,,,
2026-05-01T19:10:12.161Z,9552.757892,imu,-0.277337,0.050894,3.104726,,,,
2026-05-01T19:10:12.171Z,9552.767807,imu,-0.463457,-0.153652,3.127112,,,,
2026-05-01T19:10:12.181Z,9552.777881,imu,-0.687577,-0.389468,3.078524,,,,
2026-05-01T19:10:12.191Z,9552.788143,imu,-0.899604,-0.547697,2.898497,,,,
2026-05-01T19:10:12.201Z,9552.797783,imu,-0.969008,-0.617673,2.648128,,,,
2026-05-01T19:10:12.211Z,9552.807575,imu,-0.944161,-0.568997,2.410862,,,,
2026-05-01T19:10:12.221Z,9552.817482,imu,-0.886208,-0.576676,2.261052,,,,
2026-05-01T19:10:12.231Z,9552.827433,imu,-0.787025,-0.663235,2.266303,,,,
2026-05-01T19:10:12.241Z,9552.838010,imu,-0.641218,-0.695642,2.311271,,,,
2026-05-01T19:10:12.251Z,9552.847385,imu,-0.516838,-0.700191,2.278308,,,,
2026-05-01T19:10:12.261Z,9552.857355,imu,-0.378624,-0.638045,2.128669,,,,
2026-05-01T19:10:12.271Z,9552.867287,imu,-0.262229,-0.505813,1.969986,,,,
2026-05-01T19:10:12.281Z,9552.877467,imu,-0.110412,-0.365138,1.678194,,,,
2026-05-01T19:10:12.291Z,9552.887277,imu,0.049471,-0.184983,1.139576,,,,
2026-05-01T19:10:12.300Z,9552.897137,imu,0.130552,0.077079,0.317517,,,,
2026-05-01T19:10:12.311Z,9552.907539,imu,0.064104,0.220030,-0.616651,,,,
2026-05-01T19:10:12.320Z,9552.917051,imu,-0.073683,0.319700,-1.611965,,,,
2026-05-01T19:10:12.330Z,9552.926955,imu,-0.160827,0.418754,-2.390451,,,,
